customer_id,qtt_order,total_spent,
7615,293,324673.19,
7616,25,91567.71,
7617,30,32183.87,
7618,1,18399.97,
7619,95,141093.48,
7620,94,236363.09,
7621,285,196962.76,
7622,47,157435.6,
7623,144,558687.22,
7624,124,193666.97,
7625,40,259647.07,
7626,25,256854.83,
7627,538,315894.14,
7628,97,80718.18,
7629,12,223334.62,
7630,6,45221.65,
7631,69,87566.2,
7632,507,1108950.24,
7633,17,356840.51,
7634,57,330486.58,
7635,261,98410.06,
7636,112,524364.83,
7637,59,43516.01,
7638,153,207050.32,
7639,43,5673.22,
7640,31,78467.31,
7641,132,154992.84,
7642,25,200791.93,
7643,82,270075.9,
7644,27,59118.46,
7645,22,136762.62,
7646,100,424361.37,
7647,53,114287.77,
7648,102,461872.22,
7649,13,253280.23,
7650,125,1196599.13,
7651,49,634222.6,
7652,12,40243.56,
7653,43,62201.3,
7654,55,142673.87,
7655,14,24212.73,
7656,97,10904.24,
7657,7,471669.19,
7658,151,137143.17,
7659,135,633475.91,
7660,227,136731.64,
7661,13,63415.8,
7662,131,1880.11,
7663,346,729414.27,
7664,56,179347.08,
7665,36,67410.1,
7666,184,93883.79,
7667,124,297051.57,
7668,65,172080.13,
7669,38,73060.65,
7670,76,1113994.44,
7671,7,30271.31,
7672,7,3343.25,
7673,27,22952.22,
7674,45,108070.51,
7675,93,479572.83,
7676,52,59602.73,
7677,3,246341.34,
7678,26,321876.09,
7679,40,161650.96,
7680,41,352606.32,
7681,43,80199.74,
7682,46,23441.24,
7683,44,115365.48,
7684,34,290448.46,
7685,196,924110.74,
7686,50,92554.89,
7687,255,191609.65,
7688,38,210828.85,
7689,183,124596.01,
7690,250,128955.39,
7691,86,175930.66,
7692,58,123689.28,
7693,49,109862.32,
7694,89,681220.97,
7695,42,141501.94,
7696,0,27122.09,
7697,19,53200.76,
7698,296,545471.79,
7699,2,65951.42,
7700,60,416723.56,
7701,107,177751.39,
7702,4,21784.77,
7703,24,294462.79,
7704,146,205109.75,
7705,29,77261.47,
7706,36,403220.49,
7707,46,105124.26,
7708,208,10857.83,
7709,166,733270.41,
7710,7,70228.17,
7711,24,292178.03,
7712,14,115465.09,
7713,607,459151.27,
7714,33,165755.22,
7715,52,124836.53,
7716,5,53906.93,
7717,24,67223.22,
7718,7,162885.4,
7719,62,660527.59,
7720,644,126244.19,
7721,43,286570.09,
7722,34,101508.88,
7723,35,3831.14,
7724,216,157250.48,
7725,365,476303.08,
7726,25,13987.7,
7727,153,140163.73,
7728,70,174600.25,
7729,24,56461.99,
7730,28,199121.51,
7731,76,400821.33,
7732,88,73184.4,
7733,25,158224.99,
7734,26,107143.71,
7735,7,3903.27,
7736,78,12011.76,
7737,8,89542.44,
7738,6,14520.27,
7739,7,482279,
7740,128,565329.68,
7741,76,301946.94,
7742,107,107141.36,
7743,44,182619.53,
7744,43,88409.44,
7745,34,26392.54,
7746,263,174828.88,
7747,438,41731.95,
7748,532,209832.33,
7749,32,108804.11,
7750,546,501161.67,
7751,187,732260.26,
7752,8,633204.09,
7753,20,132377.5,
7754,65,426632.56,
7755,25,188165.28,
7756,16,110355.52,
7757,15,666506.96,
7758,17,76783.11,
7759,49,946320.79,
7760,29,35269.22,
7761,1149,846760.54,
7762,26,137825.53,
7763,105,241355.6,
7764,289,510856.61,
7765,95,390713.58,
7766,113,54324.74,
7767,10,53684.39,
7768,80,666316.28,
7769,65,18728.21,
7770,434,722733.59,
7771,160,247618.06,
7772,93,283472.41,
7773,28,130664.57,
7774,822,938933.47,
7775,131,136891.12,
7776,157,283802.26,
7777,294,679718.99,
7778,7,85967.44,
7779,62,315299.34,
7780,34,50231.36,
7781,42,279790.74,
7782,436,908635.38,
7783,71,110335.51,
7784,6,79357.99,
7785,33,65931.73,
7786,47,163182.59,
7787,192,54065.95,
7788,78,470134.9,
7789,324,331899.42,
7790,76,86424.69,
7791,14,160323.28,
7792,20,133076.04,
7793,60,62622.2,
7794,61,203087.43,
7795,86,304473.33,
7796,132,355248.49,
7797,42,90819.24,
7798,132,218270.94,
7799,55,36048.66,
7800,52,10055.04,
7801,58,39198.07,
7802,57,119786.01,
7803,28,324951.76,
7804,32,83661.09,
7805,47,132471.97,
7806,77,101718.72,
7807,134,175774.49,
7808,104,254741.09,
7809,158,59967.13,
7810,33,47930.05,
7811,56,9908.6,
7812,14,62812.91,
7813,12,20137.6,
7814,20,98034.19,
7815,42,332909.65,
7816,194,461876.3,
7817,135,505412.44,
7818,128,753095.79,
7819,127,861507.36,
7820,37,76146.1,
7821,90,21871.58,
7822,134,43620.68,
7823,14,84840.13,
7824,90,39568.12,
7825,40,77578.63,
7826,15,19674.5,
7827,19,198164.76,
7828,114,46041.97,
7829,47,44878.99,
7830,6,92188.26,
7831,62,71865.82,
7832,55,80730.13,
7833,50,43873.12,
7834,121,1927712.21,
7835,605,106899.2,
7836,31,97120.69,
7837,142,125372.17,
7838,7,99465.66,
7839,94,19350.55,
7840,66,52238.94,
7841,35,220263.32,
7842,70,140514.1,
7843,46,110270.7,
7844,198,592016.45,
7845,53,223765.81,
7846,88,213332.87,
7847,36,522441.35,
7848,25,252478.54,
7849,187,99384.22,
7850,29,658777.46,
7851,303,21657.84,
7852,341,263518.65,
7853,153,145586.31,
7854,954,136295.88,
7855,48,189144.85,
7856,18,32643.17,
7857,35,143854.73,
7858,31,24865.8,
7859,175,186299.43,
7860,268,274785.48,
7861,24,176541.8,
7862,74,83690.91,
7863,194,123194.51,
7864,15,18297.26,
7865,59,258866.69,
7866,38,9547.27,
7867,44,9072.76,
7868,143,16138.7,
7869,150,82502.32,
7870,47,231298.99,
7871,15,9143.95,
7872,2,36253.68,
7873,93,365975.06,
7874,977,488660.45,
7875,107,216751.8,
7876,36,165754.84,
7877,113,237934.32,
7878,45,163126.27,
7879,44,697676.49,
7880,54,146047.02,
7881,76,151430.7,
7882,27,365287.77,
7883,70,233119.99,
7884,9,52802.34,
7885,278,111681.92,
7886,147,166971.72,
7887,253,792293.39,
7888,251,246750.31,
7889,44,174402.27,
7890,24,186059.09,
7891,6,98248.53,
7892,772,935806.71,
7893,15,42261.53,
7894,96,50962.31,
7895,299,224461.42,
7896,3,6573.79,
7897,388,61221.42,
7898,6,15503.49,
7899,66,459156.08,
7900,49,114404.73,
7901,17,851603.29,
7902,18,12156.38,
7903,10,458902.79,
7904,14,81702.67,
7905,61,721122.93,
7906,116,650775.14,
7907,33,32108.49,
7908,73,16610.29,
7909,396,1120346.02,
7910,70,40208.06,
7911,32,48937.95,
7912,110,1029362.74,
7913,410,52648.86,
7914,422,1572721.12,
7915,54,5335.28,
7916,95,387818.94,
7917,31,124336.67,
7918,288,983272.47,
7919,27,109151.8,
7920,72,138310.35,
7921,87,83517.89,
7922,28,85243.03,
7923,48,568697.56,
7924,134,613446.22,
7925,184,166519.62,
7926,21,356764.82,
7927,132,688865.87,
7928,60,140904.35,
7929,6,517245.15,
7930,27,176625.21,
7931,49,333461.55,
7932,85,100681.87,
7933,40,79449.21,
7934,10,12084.83,
7935,126,700880.95,
7936,112,302520.39,
7937,178,37170.36,
7938,30,251134.05,
7939,67,388160.38,
7940,29,13263.26,
7941,358,458846.29,
7942,22,92954.75,
7943,37,100356.88,
7944,369,226157.55,
7945,10,48450.08,
7946,144,334888.52,
7947,13,5089.83,
7948,55,118871.4,
7949,241,331378.54,
7950,121,242074.83,
7951,26,233194.77,
7952,53,80010.29,
7953,339,14736.24,
7954,24,60705.14,
7955,6,47860.71,
7956,301,151006.76,
7957,80,38296.67,
7958,30,63350.11,
7959,54,339591.12,
7960,321,372645.04,
7961,362,174189.19,
7962,31,26135.95,
7963,163,326998.51,
7964,89,528203.88,
7965,46,228289.83,
7966,9,88339.55,
7967,27,48995.08,
7968,102,440477.64,
7969,10,73631.18,
7970,3,151772.25,
7971,66,172718.64,
7972,84,3074.5,
7973,74,252056.81,
7974,160,109523.3,
7975,113,210097.35,
7976,26,283676.47,
7977,59,314999.92,
7978,19,59855.62,
7979,626,119204.99,
7980,34,250885.01,
7981,39,155111.64,
7982,29,33775.82,
7983,11,465971.99,
7984,229,204069.97,
7985,13,527546.08,
7986,38,16511.99,
7987,33,220158.11,
7988,31,61421.51,
7989,98,888319.33,
7990,241,1204484.41,
7991,6,122862.88,
7992,26,235001.79,
7993,39,15358.68,
7994,126,886561.96,
7995,34,67039.81,
7996,673,747662.77,
7997,150,200363.65,
7998,30,12435.2,
7999,19,134073.18,
8000,104,22452.1,
8001,29,76573.39,
8002,8,61367.52,
8003,162,202279.25,
8004,22,39326.93,
8005,99,240432.06,
8006,18,469242.28,
8007,1,42424.57,
8008,21,15433.32,
8009,11,8709.86,
8010,134,100339.31,
8011,9,266391.73,
8012,14,139991.79,
8013,26,317263.19,
8014,38,988076.65,
8015,107,987243.56,
8016,5,5582.11,
8017,440,296312.02,
8018,58,54265.08,
8019,196,24113.54,
8020,111,12231.02,
8021,12,46932.85,
8022,21,116273.56,
8023,21,110379.98,
8024,159,90364.34,
8025,42,130287.19,
8026,20,64565.97,
8027,43,55202.02,
8028,105,111262.83,
8029,36,29605.47,
8030,76,311620.67,
8031,273,131600.46,
8032,15,172784,
8033,32,24807.07,
8034,247,145179.35,
8035,35,157323.67,
8036,23,146809.64,
8037,28,430176.64,
8038,185,186959.91,
8039,8,28768.06,
8040,6,58644.09,
8041,20,59117.32,
8042,41,206423.2,
8043,22,77283.08,
8044,253,59421.21,
8045,25,645857.06,
8046,13,114874.17,
8047,50,864403.36,
8048,70,230640.34,
8049,39,92886.21,
8050,171,289501.14,
8051,9,37477.24,
8052,57,1030364.63,
8053,601,438278.07,
8054,33,120852.75,
8055,65,77159.16,
8056,54,22711.97,
8057,73,128729.81,
8058,46,359792.46,
8059,7,16776.95,
8060,51,457193.83,
8061,21,222458.91,
8062,47,89451.49,
8063,253,287241.72,
8064,147,53753.18,
8065,72,313927.88,
8066,47,105970.61,
8067,4,242093.06,
8068,98,144659.77,
8069,422,79200.46,
8070,5,164948.43,
8071,4,179247.22,
8072,19,1947.72,
8073,40,26015.9,
8074,33,84988.71,
8075,19,151718.29,
8076,139,489031.57,
8077,34,304451.62,
8078,537,468805.52,
8079,4,2668.47,
8080,34,82368.24,
8081,308,337930.61,
8082,22,135838.67,
8083,4,14388.42,
8084,47,90028.95,
8085,65,411571.53,
8086,52,630774.01,
8087,30,28826.87,
8088,22,130372.66,
8089,9,95433.03,
8090,170,12271.74,
8091,190,39170.92,
8092,116,62432.32,
8093,62,117474.55,
8094,56,215399.55,
8095,29,162809.51,
8096,187,73041.33,
8097,440,764383.57,
8098,77,1143597.89,
8099,50,273419.06,
8100,61,52013.22,
8101,46,359704.88,
8102,49,101893.89,
8103,342,41383.25,
8104,49,281110.31,
8105,72,318776.39,
8106,43,217036.89,
8107,8,102918.82,
8108,13,602272.08,
8109,222,71888,
8110,440,78617.95,
8111,45,309735.81,
8112,212,207987.27,
8113,558,210963.93,
8114,21,1386368.21,
8115,10,30040.61,
8116,20,9747.36,
8117,114,68972.92,
8118,106,104758.23,
8119,39,65989.85,
8120,60,38296.71,
8121,53,813848.06,
8122,13,68984.96,
8123,3,113961.46,
8124,28,54897.5,
8125,22,523474.35,
8126,307,324546.98,
8127,24,428134.72,
8128,27,124693.35,
8129,8,287982.25,
8130,74,196889.53,
8131,25,212833.09,
8132,23,156796.54,
8133,51,106604.5,
8134,127,171500.16,
8135,70,271500.73,
8136,226,109556.11,
8137,5,5790.04,
8138,54,178990.36,
8139,140,52327.45,
8140,79,82571.64,
8141,21,110738.61,
8142,154,522487.97,
8143,121,385818.03,
8144,82,268532.74,
8145,50,932955.04,
8146,81,300784.57,
8147,24,82752.37,
8148,61,234257.85,
8149,13,180483.54,
8150,11,70078.29,
8151,56,29482.11,
8152,80,127060.27,
8153,249,324479.02,
8154,70,254951.41,
8155,178,81861,
8156,47,194925.49,
8157,68,17724.9,
8158,187,142397.4,
8159,34,677058.69,
8160,71,145759.6,
8161,20,25041.67,
8162,55,130124.07,
8163,8,154429.88,
8164,96,42399.16,
8165,68,123454.26,
8166,40,68704.26,
8167,249,107190.95,
8168,125,590407.4,
8169,99,239633.34,
8170,50,30111.19,
8171,48,111245.15,
8172,77,25328.47,
8173,45,141030.52,
8174,123,34688.63,
8175,32,375406.51,
8176,320,188603.08,
8177,14,74514.45,
8178,10,167544.22,
8179,319,173708.92,
8180,23,195976.15,
8181,138,96121.01,
8182,53,73389.79,
8183,1,64976.74,
8184,45,8693.96,
8185,12,145043.32,
8186,80,309965.7,
8187,270,507398.76,
8188,32,21186.39,
8189,30,6605.98,
8190,23,103717.02,
8191,274,73178.08,
8192,32,61080.75,
8193,161,629027.84,
8194,19,21803.59,
8195,48,400836.89,
8196,24,198374.86,
8197,355,320840.31,
8198,468,9943.52,
8199,548,474881.18,
8200,53,174595.89,
8201,171,29082.46,
8202,16,136872.56,
8203,124,324654.71,
8204,176,690339.9,
8205,246,133512.32,
8206,93,105875.77,
8207,17,68089.03,
8208,50,62480.78,
8209,91,44223.73,
8210,466,771401.99,
8211,99,134744.08,
8212,13,617530.2,
8213,36,610519.29,
8214,77,204868.5,
8215,31,19907.68,
8216,30,282339.95,
8217,12,54406.36,
8218,43,301780.09,
8219,30,8404.58,
8220,376,686803.68,
8221,46,67045.05,
8222,33,76665.15,
8223,34,42732.5,
8224,229,142203.67,
8225,223,64220.14,
8226,211,950776.05,
8227,53,167129.57,
8228,54,483290.13,
8229,505,249597.9,
8230,303,299878.67,
8231,33,78325.6,
8232,109,296446.05,
8233,136,45237.56,
8234,624,846735.11,
8235,42,312154.88,
8236,41,58753.9,
8237,579,553808.53,
8238,66,26735.03,
8239,59,399693.48,
8240,48,181970.16,
8241,25,104005.7,
8242,15,315622.13,
8243,25,7981.44,
8244,168,84789.2,
8245,60,77329.24,
8246,281,192145.97,
8247,28,147155.99,
8248,9,14450.09,
8249,115,1170320.8,
8250,72,321590.94,
8251,37,424116.61,
8252,23,155074.33,
8253,29,236644.57,
8254,111,25335.31,
8255,55,659588.01,
8256,17,69230.32,
8257,21,201917.04,
8258,205,74047.21,
8259,17,116241.46,
8260,225,1281220.01,
8261,168,126935.5,
8262,72,15009.42,
8263,61,17206.55,
8264,26,19628.63,
8265,6,32878.57,
8266,44,675949.6,
8267,25,3152.92,
8268,33,229478.67,
8269,30,30162.92,
8270,5,117583.33,
8271,657,758789.55,
8272,27,6400.44,
8273,89,264549.37,
8274,61,254239.56,
8275,50,118157.16,
8276,7,69995.63,
8277,157,760221.87,
8278,147,151805.46,
8279,275,134786.36,
8280,12,318934.03,
8281,14,820638.47,
8282,15,56193.99,
8283,237,235715.08,
8284,450,477001.21,
8285,336,144445.03,
8286,96,187081.51,
8287,74,146624.39,
8288,224,61695.73,
8289,29,646904.04,
8290,52,1221662.65,
8291,83,114970.59,
8292,89,205813.51,
8293,425,184770.61,
8294,52,308323.82,
8295,53,278677,
8296,222,134513.51,
8297,61,507782.99,
8298,24,33648.85,
8299,9,37810.2,
8300,30,119911.62,
8301,65,37495.54,
8302,43,158039.15,
8303,107,994297.82,
8304,60,190295.12,
8305,51,110849.55,
8306,43,289858.88,
8307,74,174839.75,
8308,7,102770,
8309,134,339562.78,
8310,39,216428.58,
8311,57,123425.09,
8312,21,25883.85,
8313,44,35356.42,
8314,201,112838.65,
8315,36,35617.89,
8316,39,129331.11,
8317,99,102981.43,
8318,164,20924.62,
8319,153,187114.35,
8320,234,405596.01,
8321,43,112615.19,
8322,411,98075.91,
8323,143,14693.94,
8324,204,264484.58,
8325,5,346347.7,
8326,66,292219.34,
8327,3,21632.75,
8328,13,105474.26,
8329,29,60533.91,
8330,72,573018.81,
8331,50,336281.37,
8332,24,511281.9,
8333,337,186017.62,
8334,178,141607.82,
8335,5,94351.64,
8336,48,29164.96,
8337,492,150926.47,
8338,29,13089.46,
8339,289,90135.98,
8340,28,59139.53,
8341,92,500741.11,
8342,163,249295.85,
8343,72,509801.59,
8344,37,4854.1,
8345,59,442995.28,
8346,38,12919.88,
8347,26,79775.36,
8348,287,127145.67,
8349,134,113865.62,
8350,63,23482.75,
8351,59,236858.43,
8352,616,97835.73,
8353,257,137626.85,
8354,15,381064.07,
8355,79,153765.4,
8356,55,23144.31,
8357,123,18676.22,
8358,1,15673.81,
8359,113,65436.15,
8360,403,89118.52,
8361,37,92714.3,
8362,146,247403.53,
8363,196,438441.91,
8364,50,286032.07,
8365,4,192469.71,
8366,73,45817.93,
8367,33,71684.42,
8368,19,281177.61,
8369,50,148106.2,
8370,9,313637.64,
8371,77,195544.29,
8372,114,305177.14,
8373,18,306954.68,
8374,15,84872.71,
8375,14,27988.94,
8376,97,514212.03,
8377,1,5554.19,
8378,78,69074.97,
8379,195,61678.72,
8380,3,143974.92,
8381,29,59128.47,
8382,11,102839.19,
8383,40,101012.54,
8384,126,59954.68,
8385,311,53261.35,
8386,411,559357.47,
8387,313,82681.68,
8388,7,66339.02,
8389,15,32836.22,
8390,45,84726.67,
8391,328,146596,
8392,797,465790.93,
8393,180,477953.68,
8394,117,823939.79,
8395,21,260032.99,
8396,156,870311.08,
8397,157,591263.86,
8398,33,1308640.35,
8399,333,426721.72,
8400,329,962301.8,
8401,37,201211.01,
8402,262,51671.12,
8403,38,11455.66,
8404,3,80482.69,
8405,360,351539.2,
8406,8,92474.79,
8407,121,72832.95,
8408,11,147132.95,
8409,14,652161.03,
8410,54,8994.11,
8411,251,290472.89,
8412,31,26674.97,
8413,11,114800.26,
8414,13,208240.6,
8415,38,188366.15,
8416,181,12876.49,
8417,15,35478.7,
8418,146,105420.61,
8419,286,1643603.34,
8420,8,319324.01,
8421,33,379256.5,
8422,13,87471.62,
8423,819,799948.06,
8424,6,20480.28,
8425,6,83671.41,
8426,151,88869.46,
8427,86,243648.18,
8428,133,13993.02,
8429,153,565583.34,
8430,121,482811.89,
8431,82,3785.03,
8432,261,865614.34,
8433,24,41515.04,
8434,32,91734.85,
8435,41,15082.21,
8436,27,84134.76,
8437,73,93809.31,
8438,90,364068.25,
8439,300,180595.34,
8440,57,824431.06,
8441,260,626974.11,
8442,709,285289.37,
8443,9,105026.34,
8444,30,117290.35,
8445,36,201430.89,
8446,11,37848.22,
8447,58,13274.95,
8448,85,509117.6,
8449,62,159914.79,
8450,144,883786.74,
8451,103,395095.25,
8452,82,159210.11,
8453,790,747162.12,
8454,90,12984.97,
8455,36,73367.31,
8456,392,60076.77,
8457,641,170733.07,
8458,54,209616.85,
8459,30,39762.89,
8460,18,226980.4,
8461,733,979137.33,
8462,49,86129.84,
8463,222,363974.48,
8464,82,320574.54,
8465,36,114429.53,
8466,395,190496.84,
8467,32,49809.09,
8468,4,29301.04,
8469,113,150276.8,
8470,134,730191.14,
8471,76,488298.44,
8472,30,49782.02,
8473,17,100020.76,
8474,28,86677.11,
8475,12,105912.2,
8476,58,58087.44,
8477,236,112192.65,
8478,68,92669.78,
8479,47,231729.41,
8480,123,78508.57,
8481,400,305353.25,
8482,34,784928.6,
8483,150,34628.54,
8484,66,319904.31,
8485,285,126659.39,
8486,475,188641.97,
8487,102,135789.85,
8488,31,95378.01,
8489,157,1070685.81,
8490,327,897763.2,
8491,87,31170.81,
8492,185,137954.33,
8493,128,250049.48,
8494,78,307845.47,
8495,10,172861.65,
8496,272,635087.06,
8497,123,72037.34,
8498,10,8082.22,
8499,117,122733.87,
8500,28,67525.16,
8501,115,157248.46,
8502,26,289006.36,
8503,52,157895.24,
8504,44,122999.44,
8505,111,247352.93,
8506,47,254487.88,
8507,20,27314.77,
8508,6,3408.86,
8509,42,50602.69,
8510,172,410228.87,
8511,47,95052.66,
8512,103,122423.72,
8513,16,59498.48,
8514,116,338355.06,
8515,253,237454.57,
8516,71,425876.85,
8517,71,467654.64,
8518,246,427455.43,
8519,70,88367.81,
8520,112,29203,
8521,530,616162.89,
8522,103,82972.59,
8523,46,180059.22,
8524,189,117335.96,
8525,3,79323.45,
8526,62,197768.15,
8527,38,30103.12,
8528,24,7736.8,
8529,268,497524.25,
8530,22,127985.55,
8531,68,49806.75,
8532,166,179447.39,
8533,14,112970.62,
8534,84,115231.6,
8535,124,367378.85,
8536,290,246632.26,
8537,12,32598.05,
8538,32,526079.49,
8539,35,104716.92,
8540,145,237286.77,
8541,43,506129.51,
8542,60,119688.95,
8543,14,399140.29,
8544,195,523541.02,
8545,13,5656.56,
8546,32,101943.72,
8547,166,83867.49,
8548,29,207662.03,
8549,8,46856.28,
8550,137,609737.89,
8551,16,710127.05,
8552,95,577097.39,
8553,16,72050.77,
8554,6,64242.53,
8555,396,389088.66,
8556,31,67796.7,
8557,129,108249.8,
8558,104,18195.69,
8559,62,81475.44,
8560,76,100397.01,
8561,3,29860.83,
8562,31,183473.3,
8563,30,9485.33,
8564,882,1337582.42,
8565,22,31314.86,
8566,145,270114.65,
8567,132,246533.78,
8568,80,343126.07,
8569,230,219266.61,
8570,32,84133.09,
8571,203,221794.36,
8572,315,329348.11,
8573,13,12654.37,
8574,9,71635.86,
8575,36,152402.23,
8576,65,95782.18,
8577,80,27977.46,
8578,63,294896.05,
8579,881,225043.4,
8580,85,20504.48,
8581,56,932421.76,
8582,12,34170.67,
8583,31,291646.75,
8584,62,435964.39,
8585,154,377757.27,
8586,91,754597.17,
8587,139,275838.58,
8588,23,82367.5,
8589,376,91223.74,
8590,20,37159.68,
8591,5,10991.57,
8592,34,206984.8,
8593,23,90027.62,
8594,148,368888.34,
8595,10,98391.55,
8596,253,716977.21,
8597,121,144229.58,
8598,129,325573.61,
8599,87,76941.5,
8600,94,19936.58,
8601,84,119652.77,
8602,343,321146.24,
8603,44,25428.41,
8604,63,41996.96,
8605,8,53220.64,
8606,196,75821.35,
8607,44,14396.76,
8608,51,192048.76,
8609,7,100427.68,
8610,59,47330.07,
8611,73,106976.05,
8612,17,248437.97,
8613,50,193042.53,
8614,60,470466.37,
8615,52,344726.02,
8616,251,219107.36,
8617,131,679386.09,
8618,306,378889.46,
8619,30,47636.2,
8620,30,247660.42,
8621,4,105655.32,
8622,32,216151.2,
8623,109,132370.05,
8624,683,935073.18,
8625,183,164502.19,
8626,17,131236.37,
8627,2,106190.28,
8628,17,9836.96,
8629,31,107459.01,
8630,26,131753.25,
8631,27,232318.7,
8632,27,407146.94,
8633,72,53645.92,
8634,187,21505.4,
8635,134,39383.79,
8636,51,533495.18,
8637,100,140882.76,
8638,19,240128.33,
8639,10,127467.22,
8640,10,34113.61,
8641,237,72224.39,
8642,24,165308.89,
8643,14,84609.74,
8644,70,196024.19,
8645,108,385841.47,
8646,9,33662.47,
8647,29,123267.41,
8648,141,92355.83,
8649,79,71896.87,
8650,7,87770.91,
8651,9,11556.25,
8652,465,272182.89,
8653,54,260169.3,
8654,298,1631795.18,
8655,22,20633.63,
8656,355,117130.48,
8657,59,118052.96,
8658,6,173176.05,
8659,223,31467.54,
8660,142,45486.88,
8661,124,722252.48,
8662,48,43911.51,
8663,6,95213.58,
8664,67,663882.06,
8665,30,62636.36,
8666,441,236966.24,
8667,230,67130.55,
8668,127,70933.21,
8669,73,626792.42,
8670,21,68789.74,
8671,8,13174.01,
8672,39,222057.15,
8673,23,211873.34,
8674,53,105384.34,
8675,10,11309.33,
8676,51,97134.37,
8677,16,223881.58,
8678,44,4778.35,
8679,18,341745.39,
8680,4,38661.77,
8681,208,73276.56,
8682,219,8781.12,
8683,263,355988.93,
8684,703,769073.61,
8685,36,420679.1,
8686,374,520346.39,
8687,93,370436.07,
8688,7,19079.03,
8689,206,644231.31,
8690,82,168103.3,
8691,221,179345.48,
8692,45,1171362.71,
8693,85,179424.57,
8694,55,936701.57,
8695,101,103280.93,
8696,12,189447.07,
8697,250,164063.87,
8698,622,61640.27,
8699,29,172828.66,
8700,82,167971.13,
8701,31,80359.69,
8702,71,66678.59,
8703,140,212078.11,
8704,56,52218.54,
8705,79,87592.89,
8706,43,164353.07,
8707,367,386648.99,
8708,16,36135.01,
8709,78,107454.14,
8710,51,74610.79,
8711,38,65211.68,
8712,30,58520.38,
8713,37,123702.31,
8714,2,71444.56,
8715,123,4480.29,
8716,435,192212.33,
8717,162,94893.5,
8718,26,22922.91,
8719,29,185756.65,
8720,59,1184.65,
8721,8,31509.18,
8722,5,95924.77,
8723,59,1047071.66,
8724,18,53346.1,
8725,25,407344.83,
8726,103,113227.98,
8727,171,134158.77,
8728,6,145117.98,
8729,290,61989.56,
8730,44,110787.84,
8731,43,136608.11,
8732,110,861530.26,
8733,54,92422.01,
8734,806,1277427.21,
8735,60,466515.28,
8736,73,457023.97,
8737,335,502379.18,
8738,92,196335.84,
8739,71,861289.42,
8740,169,691064.25,
8741,73,777897.34,
8742,41,245066.86,
8743,20,606123.73,
8744,448,938623.86,
8745,26,549374.29,
8746,65,38165.47,
8747,49,725226.52,
8748,22,107264.84,
8749,61,506414.85,
8750,188,62548.2,
8751,25,149736.22,
8752,15,425075.61,
8753,35,106128,
8754,74,90537.84,
8755,22,395970.11,
8756,385,242041.79,
8757,55,251903.53,
8758,4,82878.13,
8759,47,115171.17,
8760,52,486442.65,
8761,3,92324.36,
8762,15,36889.93,
8763,232,86163.8,
8764,23,291637.67,
8765,126,137050.92,
8766,46,140258.66,
8767,65,87256.22,
8768,2,582852.97,
8769,165,163554.6,
8770,23,107856.44,
8771,140,36730.66,
8772,156,20759.81,
8773,59,292271.43,
8774,89,236119.72,
8775,13,104887.7,
8776,87,338447.69,
8777,32,66322.87,
8778,229,33648.95,
8779,20,337755.19,
8780,47,107577.53,
8781,58,245384.7,
8782,29,90454.24,
8783,10,15711.08,
8784,100,59743.63,
8785,129,182636.12,
8786,53,408971.74,
8787,59,219417.29,
8788,81,43910.08,
8789,2,72598.74,
8790,67,259671.28,
8791,23,336387.25,
8792,53,6806.76,
8793,149,1139040.31,
8794,162,78882.11,
8795,77,252431.49,
8796,106,273747.16,
8797,7,152133.27,
8798,10,314585.37,
8799,38,265030.04,
8800,29,497105.35,
8801,4,105643.97,
8802,10,112753.41,
8803,116,167721.26,
8804,172,260490.79,
8805,64,35834.73,
8806,0,103385.87,
8807,11,123849.13,
8808,162,75650.19,
8809,521,518800.94,
8810,19,713129.29,
8811,272,486056.8,
8812,42,111032.78,
8813,0,20442.45,
8814,45,111686.19,
8815,131,72968.09,
8816,18,135679.46,
8817,63,473978.84,
8818,9,80058.91,
8819,40,168342.6,
8820,230,37815.66,
8821,25,167571.59,
8822,51,48397.64,
8823,78,208038.99,
8824,69,167129.69,
8825,7,20269.04,
8826,56,247688.83,
8827,83,266177.67,
8828,582,669717.8,
8829,126,687451.78,
8830,232,4906.75,
8831,8,207335.81,
8832,8,63679.6,
8833,1,60884.76,
8834,92,295428.7,
8835,21,159727.55,
8836,61,71084.8,
8837,94,88066.81,
8838,113,690009.62,
8839,36,112141.39,
8840,81,113466.19,
8841,10,16938.38,
8842,118,111019.74,
8843,187,189211.38,
8844,59,251272.29,
8845,18,66040.2,
8846,6,508942.31,
8847,30,57488.18,
8848,132,260104.1,
8849,87,268517.96,
8850,124,401791.76,
8851,58,404194.02,
8852,8,321499.26,
8853,124,81566.74,
8854,48,121583.47,
8855,22,144682.63,
8856,44,101148.47,
8857,11,52125.98,
8858,62,389981.42,
8859,22,188688.65,
8860,20,77107.96,
8861,32,497594.04,
8862,420,34502.26,
8863,203,291467.38,
8864,30,127710.17,
8865,163,115942.95,
8866,216,465230.65,
8867,155,10881.49,
8868,16,16604.76,
8869,203,509734.41,
8870,90,396326.07,
8871,79,64240.1,
8872,114,528339.55,
8873,142,518648.02,
8874,175,298427.66,
8875,39,5262.05,
8876,112,15050.48,
8877,8,146672.08,
8878,36,172972.43,
8879,46,289910.56,
8880,36,218273.8,
8881,75,39217.33,
8882,94,82693.22,
8883,351,62143.83,
8884,32,99917.23,
